Id,Prediction
58359,4738922
58360,4553046
58361,4161539
58362,3738597
58363,5126170
58364,4065856
58365,3529932
58366,3750849
58367,3626457
58368,4452826
58369,4126487
58370,4357378
58371,3727834
58372,4843835
58373,4051471
58374,3496539
58375,4238618
58376,3811447
58377,3530359
58378,4442830
58379,3990128
58380,2983994
58381,4580828
58382,3522900
58383,3835669
58384,3907584
58385,3383221
58386,4039582
58387,3437453
58388,4106673
58389,4932994
58390,5321670
58391,5138481
58392,3385244
58393,3155715
58394,3167397
58395,4432573
58396,4928529
58397,3503051
58398,4285019
58399,3808746
58400,3567328
58401,3765503
58402,3900845
58403,3491736
58404,3256834
58405,3247407
58406,4997560
58407,4108127
58408,4664223
58409,3523683
58410,2888631
58411,4675758
58412,4551782
58413,3268639
58414,3999612
58415,3457907
58416,5175779
58417,4955774
58418,3800861
58419,3958507
58420,3219986
58421,3787429
58422,3942290
58423,3589228
58424,3936763
58425,4535724
58426,4101053
58427,4773847
58428,3638695
58429,4215348
58430,4234148
58431,4925340
58432,4120124
58433,2658449
58434,4598809
58435,4635647
58436,3801810
58437,3885588
58438,4066341
58439,4482113
58440,4038757
58441,5096189
58442,4091492
58443,4363093
58444,4790964
58445,3968074
58446,3299528
58447,4273788
58448,4534556
58449,3936405
58450,3824840
58451,4289527
58452,4412619
58453,5326040
58454,4599702
58455,3415360
58456,4384693
58457,3748245
58458,4108050
58459,4252285
58460,3776034
58461,4703564
58462,4464993
58463,4631299
58464,3561275
58465,4064355
58466,3638018
58467,3628941
58468,3631779
58469,3996667
58470,4871227
58471,3624569
58472,4073478
58473,3875152
58474,4127109
58475,4113100
58476,4819866
58477,4648684
58478,4395406
58479,5076186
58480,3812002
58481,4348038
58482,3916111
58483,4283248
58484,3532867
58485,4199442
58486,4690469
58487,4512167
58488,4666239
58489,3942731
58490,3742080
58491,4057250
58492,4692083
58493,3854393
58494,4075208
58495,5344146
58496,4046592
58497,4382818
58498,4291380
58499,3906803
58500,3937202
58501,4717924
58502,4470282
58503,5418348
58504,4136032
58505,3652849
58506,4277028
58507,3637580
58508,5143155
58509,3537254
58510,3584295
58511,4560286
58512,3879851
58513,4972107
58514,3473885
58515,3841370
58516,4801402
58517,3895203
58518,3509855
58519,4935856
58520,5482843
58521,3607472
58522,4769267
58523,4034790
58524,4264835
58525,4396891
58526,4530783
58527,4211328
58528,3606197
58529,4014402
58530,5089981
58531,3965846
58532,3396915
58533,4182992
58534,4127888
58535,4398824
58536,4408224
58537,4099494
58538,4153476
58539,3521241
58540,3492595
58541,5412814
58542,4623943
58543,4186535
58544,4220440
58545,4935569
58546,2985373
58547,4187667
58548,3468738
58549,4841914
58550,3645787
58551,4574199
58552,4097462
58553,3942348
58554,4030221
58555,2566536
58556,4649429
58557,4012470
58558,4678344
58559,4681991
58560,4291774
58561,4848549
58562,5179602
58563,3692422
58564,4183695
58565,4073024
58566,4195778
58567,4035040
58568,3290294
58569,3177161
58570,4433133
58571,5067477
58572,3100308
58573,3797951
58574,4833505
58575,4711271
58576,4758919
58577,4844821
58578,3772551
58579,2519317
58580,4343164
58581,4476102
58582,3467336
58583,4074176
58584,6167573
58585,4006889
58586,4116029
58587,4991992
58588,4957815
58589,4773571
58590,4042963
58591,4461569
58592,4267328
58593,3878335
58594,3446445
58595,5240218
58596,5644895
58597,4453745
58598,3270667
58599,3527775
58600,4838592
58601,3362784
58602,3432002
58603,4917175
58604,3118435
58605,4862046
58606,4166092
58607,4772294
58608,4125263
58609,3864077
58610,3320211
58611,3312646
58612,3564008
58613,4356487
58614,4298853
58615,4691076
58616,4451218
58617,3569716
58618,3940115
58619,3983711
58620,4331352
58621,3467782
58622,2730472
58623,5234512
58624,4010509
58625,4563076
58626,3874373
58627,3787049
58628,4640550
58629,3165286
58630,5015856
58631,4283015
58632,4962785
58633,4201910
58634,3983444
58635,4629277
58636,3778708
58637,4862825
58638,5067480
58639,4378220
58640,4273810
58641,4341000
58642,4942781
58643,4981127
58644,4366793
58645,4111100
58646,4323505
58647,3558637
58648,5305063
58649,4718856
58650,4235173
58651,4052899
58652,4209407
58653,5035442
58654,4378729
58655,4045398
58656,4505199
58657,3683378
58658,5186885
58659,4089045
58660,3997548
58661,4521277
58662,3899121
58663,4598066
58664,5026802
58665,4427981
58666,4871261
58667,4114548
58668,4229011
58669,3755382
58670,5328171
58671,4384179
58672,3700397
58673,5037852
58674,4433434
58675,3877568
58676,5125897
58677,4318487
58678,4000704
58679,3577614
58680,4566235
58681,4868570
58682,4840545
58683,4438817
58684,2503283
58685,4467351
58686,4648833
58687,4094797
58688,5357785
58689,4756579
58690,4475218
58691,4101300
58692,4043967
58693,3749264
58694,4150849
58695,3045059
58696,4686118
58697,5340372
58698,5290112
58699,3854679
58700,3748055
58701,3842580
58702,5047785
58703,4936180
58704,3414748
58705,4428767
58706,4797257
58707,4754023
58708,4111296
58709,3802486
58710,3429070
58711,4014968
58712,4624927
58713,5139607
58714,3657318
58715,4920065
58716,5167546
58717,4614999
58718,3870950
58719,3872881
58720,5105087
58721,4849431
58722,4591876
58723,4036552
58724,5144223
58725,5243422
58726,3066003
58727,4285466
58728,3750491
58729,3955668
58730,4198801
58731,4890954
58732,4264521
58733,4986056
58734,5023714
58735,4337507
58736,4334959
58737,2332427
58738,4255934
58739,4139596
58740,4167074
58741,3799672
58742,5047632
58743,4130883
58744,4723159
58745,3652526
58746,3634754
58747,3388529
58748,4847507
58749,3454704
58750,3378145
58751,3591090
58752,4175488
58753,4209344
58754,4461980
58755,3834996
58756,4932859
58757,4422725
58758,4760328
58759,5263756
58760,4932793
58761,3671092
58762,4315388
58763,5120970
58764,3777341
58765,3742368
58766,4572522
58767,4209409
58768,4375663
58769,3327248
58770,4553302
58771,4489351
58772,3784292
58773,5320515
58774,4174376
58775,3729033
58776,4541956
58777,3779236
58778,4061928
58779,2914462
58780,3912526
58781,4254069
58782,5429518
58783,3691363
58784,4697715
58785,4239658
58786,4135341
58787,4524113
58788,3165205
58789,3668243
58790,4539665
58791,4571842
58792,3481363
58793,4153689
58794,3688374
58795,5523618
58796,3835265
58797,4827689
58798,4205722
58799,5045547
58800,4671221
58801,4253371
58802,4785476
58803,4111129
58804,5207601
58805,4889138
58806,3809329
58807,4947076
58808,3921316
58809,3923128
58810,3909099
58811,4357416
58812,4656659
58813,3969873
58814,3391870
58815,2747986
58816,5081152
58817,4192732
58818,4138280
58819,4452482
58820,5298558
58821,3509681
58822,5082007
58823,4337024
58824,3928458
58825,4566714
58826,4188192
58827,4584270
58828,5315808
58829,4520146
58830,4288987
58831,4803728
58832,5292854
58833,3661834
58834,3759052
58835,4100125
58836,3945360
58837,4990653
58838,4788021
58839,4296297
58840,3189327
58841,4298591
58842,3363060
58843,4220356
58844,4423207
58845,4148021
58846,4121636
58847,4083274
58848,3695886
58849,4071512
58850,4249685
58851,4142621
58852,4639016
58853,3689213
58854,5316131
58855,3542048
58856,4383478
58857,3929540
58858,4440005
58859,5639385
58860,3216775
58861,4018035
58862,5659007
58863,4408551
58864,4798340
58865,4220107
58866,4171639
58867,4017951
58868,3638942
58869,4660363
58870,4725469
58871,4473239
58872,3900121
58873,4527823
58874,4033710
58875,4404237
58876,4238231
58877,3604225
58878,4271491
58879,4462463
58880,4087705
58881,4050363
58882,4446004
58883,4685603
58884,4373081
58885,4271023
58886,4155612
58887,4899121
58888,3993741
58889,4173060
58890,3777128
58891,4579324
58892,3416115
58893,3073031
58894,3841576
58895,3518937
58896,4678418
58897,3795977
58898,4397278
58899,3981436
58900,4479900
58901,3749165
58902,5284914
58903,4704940
58904,4064201
58905,3512241
58906,4430551
58907,3853014
58908,3606626
58909,4183366
58910,4975981
58911,5025218
58912,3538211
58913,4497222
58914,4008483
58915,3769396
58916,5041665
58917,5182925
58918,2803656
58919,2937593
58920,4383582
58921,3494936
58922,4246187
58923,4759288
58924,4702805
58925,4406940
58926,4320328
58927,3689341
58928,4648507
58929,3947457
58930,4522534
58931,4120102
58932,4101530
58933,4227392
58934,3735698
58935,4025282
58936,3254775
58937,4058789
58938,4019269
58939,3652737
58940,4273906
58941,4619200
58942,4223567
58943,4860694
58944,3986284
58945,3201092
58946,5039000
58947,4376631
58948,4695444
58949,3679150
58950,4900665
58951,4310669
58952,3902323
58953,3988775
58954,4071850
58955,3986259
58956,4227785
58957,4474051
58958,4154439
58959,4282942
58960,4426613
58961,2953160
58962,4398352
58963,3303789
58964,5018573
58965,4265555
58966,2496239
58967,4052301
58968,4846582
58969,5000722
58970,4034412
58971,3582017
58972,4774896
58973,4068416
58974,4840764
58975,4065003
58976,3923722
58977,4368651
58978,4363076
58979,4382183
58980,3891207
58981,4074452
58982,4623231
58983,5562974
58984,3995534
58985,3700652
58986,4250399
58987,4952755
58988,4378797
58989,4788657
58990,3560670
58991,4713199
58992,2379197
58993,4008551
58994,4801238
58995,4842347
58996,3564010
58997,4212966
58998,3656176
58999,4696668
59000,4939763
59001,3273797
59002,3792019
59003,3328803
59004,3929657
59005,4509832
59006,4077868
59007,4292156
59008,3923741
59009,3347835
59010,5511911
59011,4493463
59012,2553034
59013,4249807
59014,4195258
59015,5050375
59016,3721663
59017,4754296
59018,3481050
59019,4438794
59020,4982562
59021,4579812
59022,5286111
59023,4784219
59024,4611857
59025,3617302
59026,3439039
59027,4950545
59028,5428267
59029,4250578
59030,3963618
59031,4553306
59032,4782886
59033,3770068
59034,3299462
59035,4367834
59036,3323603
59037,4162850
59038,4290394
59039,4955981
59040,5206676
59041,3783336
59042,3713833
59043,3869170
59044,3872168
59045,3698654
59046,4148113
59047,4341949
59048,4058913
59049,4567731
59050,4442317
59051,4154363
59052,3511168
59053,4183094
59054,4429786
59055,4885427
59056,2712301
59057,3609928
59058,3994575
59059,3503370
59060,3588039
59061,3674451
59062,3382947
59063,4196525
59064,3962268
59065,5832420
59066,4216574
59067,4669523
59068,3992656
59069,3832427
59070,4335577
59071,4431676
59072,4030387
59073,4509737
59074,4510306
59075,4120689
59076,4362703
59077,3346106
59078,2729223
59079,3428100
59080,4423030
59081,2623515
59082,4337197
59083,5075722
59084,5287517
59085,4162106
59086,5015919
59087,3982829
59088,3951070
59089,4236631
59090,4218037
59091,4838150
59092,3971320
59093,5088366
59094,4616219
59095,4305883
59096,3985906
59097,4461946
59098,3995994
59099,3996100
59100,4695283
59101,4257323
59102,4437108
59103,4411377
59104,3713403
59105,4043944
59106,4916416
59107,4705650
59108,3908898
59109,4414055
59110,5232446
59111,4327782
59112,4509132
59113,4870404
59114,4233337
59115,4593236
59116,4023406
59117,3711183
59118,4750221
59119,3886594
59120,5155612
59121,3666313
59122,5339202
59123,4092058
59124,2444946
59125,2986933
59126,4224523
59127,3455971
59128,3795073
59129,3663822
59130,4102559
59131,4658212
59132,4692994
59133,4372872
59134,4819615
59135,4914803
59136,4227296
59137,3595263
59138,4549491
59139,5098572
59140,3964587
59141,4045157
59142,4076892
59143,4081652
59144,3179513
59145,3280838
59146,5218553
59147,4480231
59148,3401793
59149,4826550
59150,4299742
59151,4042788
59152,4859881
59153,4951185
59154,4440348
59155,4740463
59156,4021638
59157,3537791
59158,4141185
59159,4126906
59160,3214671
59161,4055497
59162,4056528
59163,4380126
59164,3282803
59165,4356608
59166,4879971
59167,4309135
59168,4914019
59169,4377612
59170,3716729
59171,4885061
59172,3794801
59173,3632070
59174,3943889
59175,4507774
59176,4843455
59177,3768980
59178,3590193
59179,4594611
59180,3178791
59181,4292319
59182,4318732
59183,4957909
59184,4335456
59185,2730436
59186,3036977
59187,4012320
59188,3289732
59189,3471611
59190,4335437
59191,4039224
59192,3848362
59193,3532718
59194,3995339
59195,4767765
59196,4166252
59197,3510094
59198,2474902
59199,3711895
59200,4985476
59201,3977462
59202,3950570
59203,4987248
59204,2464288
59205,4307737
59206,4919823
59207,3084775
59208,3952967
59209,4512209
59210,5187653
59211,4539147
59212,3979658
59213,4889829
59214,5348821
59215,3974839
59216,3886033
59217,3232636
59218,3767553
59219,4346248
59220,4360772
59221,2868611
59222,3926616
59223,4783480
59224,4767827
59225,5197141
59226,4732362
59227,4591807
59228,4462282
59229,4702049
59230,3857688
59231,4430067
59232,4398280
59233,3953278
59234,4530590
59235,4869551
59236,4185858
59237,3829129
59238,4362647
59239,4580114
59240,3551487
59241,4282499
59242,4465436
59243,3308746
59244,5000597
59245,2972664
59246,3937446
59247,3610782
59248,3547676
59249,4983009
59250,4113727
59251,3907211
59252,5075286
59253,4598926
59254,4380366
59255,4900131
59256,4963277
59257,4787306
59258,4542229
59259,4447477
59260,3582297
59261,3147564
59262,3674251
59263,4051418
59264,4336834
59265,3738257
59266,2993331
59267,5053217
59268,4621245
59269,3373453
59270,4408537
59271,4659307
59272,4485029
59273,5116464
59274,3799614
59275,3769088
59276,4891823
59277,3052650
59278,4481929
59279,4389682
59280,3603787
59281,3506668
59282,4120935
59283,4598855
59284,3668037
59285,3805299
59286,3383195
59287,3029289
59288,2898350
59289,4002280
59290,4797055
59291,4193982
59292,4526987
59293,4399153
59294,3681422
59295,5779806
59296,2843256
59297,3754207
59298,4316256
59299,3782103
59300,3483795
59301,3708744
59302,4223419
59303,3878727
59304,4666417
59305,3982862
59306,4694667
59307,4649198
59308,4288100
59309,3254053
59310,3844172
59311,3834889
59312,3499067
59313,3793302
59314,4553503
59315,4894530
59316,4746390
59317,4591343
59318,4446247
59319,3466410
59320,5258323
59321,4552584
59322,5451840
59323,5149318
59324,4126717
59325,4310660
59326,3878080
59327,3777140
59328,3346353
59329,4683719
59330,4216568
59331,4541729
59332,3827418
59333,3479070
59334,3370982
59335,4752508
59336,3498230
59337,4314228
59338,3926211
59339,4679993
59340,4714544
59341,3607144
59342,4941991
59343,4283694
59344,4680114
59345,4418955
59346,5166024
59347,3555376
59348,4753698
59349,4083960
59350,3490269
59351,3325386
59352,4325744
59353,5088627
59354,4138581
59355,4246128
59356,3442278
59357,4115792
59358,3792349
59359,4746470
59360,4204121
59361,4184603
59362,4523274
59363,4251213
59364,5485567
59365,4826220
59366,3240864
59367,2914910
59368,4473411
59369,3727257
59370,3372164
59371,4213654
59372,5243339
59373,4166692
59374,3888691
59375,4164389
59376,3568434
59377,4451804
59378,4327632
59379,4627054
59380,4320669
59381,3394388
59382,3389259
59383,5576536
59384,4463727
59385,4832806
59386,3622742
59387,4085587
59388,4231053
59389,3909426
59390,3870522
59391,4197069
59392,4398068
59393,5380304
59394,4519130
59395,4876767
59396,3121618
59397,4289197
59398,4463036
59399,4129813
59400,3986833
59401,3668180
59402,4300066
59403,3216361
59404,4318275
59405,4410527
59406,3937335
59407,3842127
59408,3092063
59409,4080704
59410,4091837
59411,3924637
59412,3847108
59413,4931995
59414,5085565
59415,4570331
59416,3527298
59417,4809417
59418,3597899
59419,4273884
59420,4308450
59421,3210007
59422,3971288
59423,4980624
59424,3683467
59425,5155495
59426,3913818
59427,3904084
59428,3233134
59429,3744413
59430,4681209
59431,4960373
59432,3670484
59433,4628617
59434,3627572
59435,4632040
59436,4379131
59437,4495993
59438,5290519
59439,3714645
59440,4333644
59441,3988510
59442,3529561
59443,4250525
59444,4240942
59445,4683715
59446,4862292
59447,4057420
59448,3825029
59449,3629653
59450,4318143
59451,4319488
59452,3632500
59453,3550677
59454,4608710
59455,4464298
59456,4471724
59457,5311766
59458,3912447
59459,3298546
59460,4848220
59461,4266210
59462,4533349
59463,3639077
59464,3791408
59465,3798600
59466,4783770
59467,4868401
59468,3386700
59469,5389717
59470,3552863
59471,4576993
59472,5058374
59473,4083624
59474,5012863
59475,4361491
59476,3504599
59477,4254048
59478,3018713
59479,3333363
59480,4553159
59481,3775514
59482,4226828
59483,5410646
59484,4694081
59485,3028986
59486,3807259
59487,4176898
59488,4616160
59489,4967142
59490,3506853
59491,4306606
59492,4265941
59493,3978738
59494,3030899
59495,4873553
59496,3376964
59497,4026852
59498,4718571
59499,3517458
59500,4916065
59501,3729289
59502,4727603
59503,3295079
59504,4529615
59505,4355311
59506,3464804
59507,4844900
59508,3899602
59509,2809160
59510,4661349
59511,2830471
59512,4655814
59513,5013295
59514,4463630
59515,4205582
59516,4377857
59517,3837303
59518,4247039
59519,4770105
59520,5473477
59521,4439564
59522,3576583
59523,5251704
59524,3681410
59525,4662671
59526,4705372
59527,5029960
59528,3849971
59529,3576959
59530,4400999
59531,4575993
59532,3625363
59533,3356566
59534,5092811
59535,4128421
59536,3530405
59537,4183331
59538,4274105
59539,4377946
59540,4174427
59541,4227517
59542,4374689
59543,3736878
59544,4564161
59545,4219825
59546,3243098
59547,4439957
59548,4637736
59549,4923717
59550,3370355
59551,4339207
59552,3496830
59553,4454940
59554,4695277
59555,5522102
59556,3434749
59557,3527506
59558,4762104
59559,4519652
59560,3983068
59561,4893454
59562,4616291
59563,4807184
59564,3209854
59565,4920171
59566,4429150
59567,5539519
59568,3813442
59569,4914303
59570,4610303
59571,4346093
59572,3004978
59573,4596909
59574,5597693
59575,4382575
59576,5096481
59577,3376888
59578,4107943
59579,5525026
59580,4627240
59581,3507348
59582,4439356
59583,4235762
59584,5034459
59585,4032472
59586,3053094
59587,3557284
59588,5256152
59589,4686436
59590,3792450
59591,4584963
59592,2825677
59593,4427411
59594,3991693
59595,5158841
59596,3266794
59597,5316428
59598,4339988
59599,5159401
59600,4869344
59601,3840185
59602,3618078
59603,3952281
59604,3371366
59605,5569205
59606,4047184
59607,4287435
59608,4623309
59609,4756618
59610,3928910
59611,2527403
59612,4557400
59613,4462697
59614,3197103
59615,3368551
59616,4324617
59617,3721786
59618,4429585
59619,3824143
59620,4811370
59621,3507378
59622,4428676
59623,4093959
59624,4093002
59625,4655060
59626,3740219
59627,4047869
59628,4538335
59629,3564721
59630,4021244
59631,3304733
59632,4283948
59633,5044432
59634,3358546
59635,5507462
59636,3372738
59637,3882905
59638,4520736
59639,4292112
59640,4048991
59641,4625166
59642,4836187
59643,2981556
59644,5322440
59645,4435597
59646,4110886
59647,3766379
59648,4324747
59649,2653759
59650,2797983
59651,4438300
59652,3661756
59653,3264240
59654,4680194
59655,4368289
59656,3758202
59657,4117327
59658,4059386
59659,4372248
59660,3882509
59661,4023521
59662,3416739
59663,3337397
59664,4475880
59665,5038077
59666,4954584
59667,4739867
59668,4177337
59669,3982829
59670,4327783
59671,4506807
59672,4318696
59673,4770593
59674,4586174
59675,4338515
59676,4000841
59677,4399059
59678,4840218
59679,4053427
59680,4180386
59681,3480605
59682,5510229
59683,5112471
59684,4133943
59685,3453414
59686,2912520
59687,4764433
59688,4848813
59689,4375557
59690,4343208
59691,3726105
59692,4055437
59693,4705386
59694,5198823
59695,4485097
59696,3427543
59697,4276327
59698,3964259
59699,4178039
59700,5108711
59701,4123721
59702,4573780
59703,4686405
59704,3725024
59705,3543789
59706,3911341
59707,3886474
59708,4986244
59709,4012901
59710,3918476
59711,4215302
59712,4407559
59713,5635767
59714,4071792
59715,4413470
59716,3904956
59717,5000878
59718,3696044
59719,4597390
59720,4994869
59721,5682707
59722,4120201
59723,4200414
59724,3604394
59725,4045411
59726,4030913
59727,3302416
59728,3434749
59729,3612332
59730,5075859
59731,4889549
59732,4051357
59733,4776551
59734,3467200
59735,5034682
59736,5008349
59737,4711935
59738,5093337
59739,4541371
59740,4507453
59741,5384524
59742,3949904
59743,5132294
59744,4534944
59745,5040221
59746,3461433
59747,3735090
59748,4388827
59749,3821557
59750,4361893
59751,4547461
59752,5179820
59753,5547338
59754,5575657
59755,4506802
59756,3188846
59757,3479053
59758,3838657
59759,3496793
59760,5018209
59761,4663707
59762,5076079
59763,4754422
59764,4533583
59765,3927708
59766,4840009
59767,4187988
59768,4040710
59769,3119416
59770,4392493
59771,3723063
59772,4494971
59773,5009037
59774,3863624
59775,4547747
59776,3353909
59777,3707532
59778,4339921
59779,4391541
59780,4485984
59781,3912359
59782,4266425
59783,4666435
59784,4754180
59785,4045157
59786,4259277
59787,4638158
59788,3921516
59789,3689806
59790,3575825
59791,4142765
59792,3733162
59793,4332925
59794,4884647
59795,4002480
59796,4935083
59797,5518499
59798,3824874
59799,3973868
59800,5055631
59801,4641713
59802,4317909
59803,4856547
59804,5334143
59805,3874511
59806,4243894
59807,3675066
59808,4337507
59809,4106591
59810,5104866
59811,3949818
59812,3765161
59813,3928630
59814,3575512
59815,3505186
59816,4035872
59817,4567771
59818,4693543
59819,5672931
59820,4776940
59821,4419633
59822,3197328
59823,4257855
59824,4920832
59825,3620319
59826,4351639
59827,4405450
59828,4847303
59829,4017402
59830,3556509
59831,5072149
59832,4025445
59833,4002206
59834,3628817
59835,4453460
59836,3370151
59837,3629259
59838,4763316
59839,5094455
59840,4826368
59841,5525103
59842,4394751
59843,3964229
59844,4495977
59845,4780967
59846,5118036
59847,4313945
59848,4085880
59849,4111972
59850,5172446
59851,4625085
59852,4294743
59853,3921254
59854,5631293
59855,4285491
59856,4917633
59857,4067814
59858,4459954
59859,3890158
59860,3697630
59861,4909397
59862,4989397
59863,4656589
59864,4351587
59865,3572137
59866,4529044
59867,4624902
59868,3528751
59869,3555192
59870,3803846
59871,4599100
59872,4458285
59873,4960731
59874,4717485
59875,4658499
59876,4961983
59877,3912368
59878,5156492
59879,4528425
59880,3981985
59881,4340318
59882,4401819
59883,4771785
59884,5117400
59885,2997313
59886,4060770
59887,3972153
59888,4474529
59889,3894775
59890,3850826
59891,3156098
59892,5022505
59893,4887942
59894,3551114
59895,3751932
59896,4892243
59897,3688381
59898,3314172
59899,4029895
59900,4560508
59901,3495202
59902,4251732
59903,4251963
59904,4503531
59905,3902215
59906,5337336
59907,4751331
59908,4914478
59909,4086757
59910,4108123
59911,4619243
59912,5158579
59913,3625142
59914,4486972
59915,4188893
59916,4349800
59917,4084018
59918,4621037
59919,2878938
59920,3969102
59921,2877845
59922,3755469
59923,4645443
59924,3898613
59925,3472314
59926,3683129
59927,4141921
59928,4257389
59929,4382174
59930,3996590
59931,4484093
59932,4180173
59933,3975545
59934,4157852
59935,3323475
59936,4578633
59937,4922712
59938,4764370
59939,4297612
59940,4652553
59941,4767608
59942,4031963
59943,4398401
59944,3434744
59945,3678300
59946,4448862
59947,4135816
59948,3680062
59949,4242937
59950,4158514
59951,3812474
59952,3397176
59953,3601314
59954,4567659
59955,3519336
59956,5006577
59957,3810490
59958,3690318
59959,3435364
59960,4741102
59961,4512101
59962,5137509
59963,3713037
59964,4421792
59965,4889029
59966,3594010
59967,4472219
59968,4623831
59969,5450794
59970,5237168
59971,4305553
59972,3533241
59973,3820460
59974,4401626
59975,4902860
59976,5518803
59977,3710561
59978,3750801
59979,4799825
59980,3404792
59981,4278225
59982,3665969
59983,4317244
59984,5553687
59985,3759072
59986,5137980
59987,3942749
59988,3613455
59989,4114799
59990,5020997
59991,4365620
59992,3537199
59993,4041453
59994,4579227
59995,4622644
59996,4932251
59997,4100584
59998,4526614
59999,4597122
60000,4579926
60001,4291998
60002,4433455
60003,5073870
60004,4631208
60005,3803939
60006,4793640
60007,3562498
60008,4841979
60009,3612410
60010,3749646
60011,4450465
60012,4027597
60013,3997855
60014,4767988
60015,4784063
60016,4229171
60017,4989128
60018,3550968
60019,4609454
60020,3479705
60021,4445733
60022,3168324
60023,3267650
60024,3969837
60025,4135361
60026,3812676
60027,4777162
60028,3700139
60029,4597597
60030,4644167
60031,3824591
60032,3339341
60033,3317869
60034,4085453
60035,4556765
60036,4429527
60037,4544435
60038,4411346
60039,4619436
60040,4720236
60041,4154886
60042,4199170
60043,2888812
60044,3668434
60045,4877783
60046,3926914
60047,4255525
60048,4164852
60049,3896107
60050,4352075
60051,3983339
60052,3112428
60053,4870056
60054,5358379
60055,3933548
60056,4395113
60057,4424077
60058,3760897
60059,3160578
60060,2374502
60061,4650407
60062,4999354
60063,4312569
60064,4995221
60065,3632279
60066,4254952
60067,3790900
60068,4554553
60069,4700733
60070,3930092
60071,4575072
60072,4724770
60073,4498735
60074,3553329
60075,4437695
60076,4003684
60077,3469341
60078,3720086
60079,4716283
60080,4492039
60081,4530143
60082,3758860
60083,4299016
60084,3732767
60085,4788890
60086,5127534
60087,3498257
60088,6013690
60089,4472215
60090,3986593
60091,4587487
60092,3477369
60093,5743761
60094,5507339
60095,4123715
60096,3561466
60097,3619353
60098,4945671
60099,4638616
60100,4435565
60101,4022017
60102,4151682
60103,3959193
60104,4390183
60105,2961952
60106,4172494
60107,3811905
60108,3384590
60109,3834703
60110,3945364
60111,4388101
60112,3331362
60113,4242229
60114,4670225
60115,5224447
60116,4286811
60117,4421365
60118,4881392
60119,3165003
60120,3430689
60121,3828033
60122,4804750
60123,4025193
60124,3977787
60125,2807294
60126,3198359
60127,5490161
60128,4812955
60129,3860602
60130,5046525
60131,3529727
60132,3581854
60133,4134181
60134,4247237
60135,2323924
60136,4892334
60137,5382778
60138,4692691
60139,4091485
60140,3721428
60141,4779917
60142,3878864
60143,4655110
60144,3335469
60145,4135166
60146,4096789
60147,3589616
60148,3972368
60149,5002822
60150,5010483
60151,3086786
60152,3341724
60153,4373405
60154,3207642
60155,4156701
60156,5217631
60157,3274685
60158,4823161
60159,3279052
60160,4296611
60161,4821511
60162,4708009
60163,4843928
60164,3720761
60165,4550512
60166,4188794
60167,4120859
60168,4751690
60169,4961295
60170,4592927
60171,3548141
60172,3009452
60173,4574660
60174,3667137
60175,4425726
60176,4833702
60177,4586151
60178,4572038
60179,3706826
60180,4947193
60181,4244816
60182,5110028
60183,4648702
60184,4836898
60185,3969225
60186,4979190
60187,4068482
60188,3453656
60189,4478861
60190,5232925
60191,4591527
60192,5016351
60193,4474262
60194,4215480
60195,4510849
60196,4743148
60197,3946229
60198,3710531
60199,3539143
60200,4789350
60201,4769211
60202,4552254
60203,5223994
60204,4462466
60205,4317961
60206,3448157
60207,4890245
60208,5897549
60209,4568553
60210,4683787
60211,3082211
60212,4531193
60213,4262857
60214,3149232
60215,4024750
60216,3654079
60217,4891107
60218,3316299
60219,5760876
60220,4624846
60221,3748051
60222,4199998
60223,4418303
60224,4860396
60225,4443318
60226,4485614
60227,4341534
60228,4356463
60229,3370373
60230,3670636
60231,3361838
60232,4158898
60233,3912657
60234,3737492
60235,4771812
60236,3850344
60237,3365459
60238,4224112
60239,4501915
60240,5713358
60241,4092746
60242,4098759
60243,3986201
60244,3169017
60245,3795086
60246,4217970
60247,2945665
60248,4532486
60249,4797184
60250,2638895
60251,3971455
60252,4673604
60253,4374459
60254,5005822
60255,5145840
60256,4393247
60257,4387801
60258,3739506
60259,4274439
60260,4673135
60261,3607501
60262,3876854
60263,4812861
60264,5151917
60265,3566314
60266,4320500
60267,4936214
60268,4538323
60269,5380232
60270,4891634
60271,3837221
60272,4657472
60273,4982359
60274,4950115
60275,4193855
60276,4833795
60277,3692555
60278,4033235
60279,4643370
60280,3502825
60281,5285316
60282,4538914
60283,3965770
60284,4118023
60285,5453370
60286,3832607
60287,4890544
60288,3680801
60289,2858219
60290,4914668
60291,4420735
60292,3978176
60293,2790787
60294,3827456
60295,4688476
60296,4872393
60297,3203880
60298,4112863
60299,3932454
60300,4112538
60301,3761478
60302,4399196
60303,3918891
60304,4427315
60305,4903037
60306,4507699
60307,3068898
60308,3420588
60309,3117102
60310,5826527
60311,4716413
60312,4488342
60313,4034864
60314,4245281
60315,4711549
60316,3196146
60317,4405654
60318,4344168
60319,4351713
60320,4480834
60321,3936907
60322,3387076
60323,4297037
60324,4274105
60325,4702919
60326,4439086
60327,3102437
60328,4344141
60329,3467524
60330,3974213
60331,4314163
60332,4439908
60333,4973606
60334,3754870
60335,4404225
60336,5124663
60337,3448784
60338,4600410
60339,3465355
60340,4614148
60341,3751508
60342,3933648
60343,3655565
60344,4315348
60345,4244620
60346,4222426
60347,3496690
60348,4132769
60349,4803052
60350,4622157
60351,3854687
60352,4892339
60353,3762483
60354,4755961
60355,3697510
60356,4444773
